participant,topic,category,sentiment,code,cluttered,decluttered,focused
16,News,clarity,positive,clear color,0,0,0
16,News,aesthetic,negative,disliked color,0,0,0
16,News,aesthetic,negative,not enough colors,0,0,0
16,News,aesthetic,negative,too many colors,0,0,0
16,News,aesthetic,positive,likes aesthetic,0,1,1
16,News,clarity,positive,easy to read,0,1,1
16,News,professionalism,positive,professional,0,0,0
16,News,aesthetic,negative,disliked aesthetic,0,0,0
16,News,professionalism,negative,unprofessional,0,0,0
16,News,aesthetic,negative,cluttered,0,0,0
16,News,aesthetic,negative,boring,0,0,0
16,News,clarity,positive,likes info,0,0,0
16,News,clarity,positive,clear info,0,0,0
16,News,clarity,positive,has purpose,0,0,0
16,News,clarity,negative,disliked info,0,0,0
16,News,clarity,negative,no purpose,0,0,0
16,News,clarity,negative,not enough info,0,0,0
16,News,clarity,negative,too much info,0,0,0
16,News,ignoreThis,ignoreThis,likes emphasis,0,0,0
16,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
16,Tires,aesthetic,positive,likes color,0,0,0
16,Tires,clarity,positive,clear color,0,0,0
16,Tires,aesthetic,negative,disliked color,0,0,0
16,Tires,aesthetic,negative,not enough colors,0,0,0
16,Tires,aesthetic,negative,too many colors,0,0,0
16,Tires,aesthetic,positive,likes aesthetic,1,1,1
16,Tires,clarity,positive,easy to read,1,1,1
16,Tires,professionalism,positive,professional,0,1,1
16,Tires,aesthetic,negative,disliked aesthetic,1,1,1
16,Tires,professionalism,negative,unprofessional,0,0,0
16,Tires,aesthetic,negative,cluttered,0,0,0
16,Tires,aesthetic,negative,boring,0,0,0
16,Tires,clarity,positive,likes info,1,0,0
16,Tires,clarity,positive,clear info,0,0,0
16,Tires,clarity,positive,has purpose,0,0,0
16,Tires,clarity,negative,disliked info,0,0,0
16,Tires,clarity,negative,no purpose,0,0,0
16,Tires,clarity,negative,not enough info,0,0,0
16,Tires,clarity,negative,too much info,0,0,0
16,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,0
16,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,1
16,Holiday,aesthetic,positive,likes color,0,0,0
16,Holiday,clarity,positive,clear color,0,0,0
16,Holiday,aesthetic,negative,disliked color,0,0,1
16,Holiday,aesthetic,negative,not enough colors,0,0,0
16,Holiday,aesthetic,negative,too many colors,0,0,0
16,Holiday,aesthetic,positive,likes aesthetic,0,1,0
16,Holiday,clarity,positive,easy to read,0,0,0
16,Holiday,professionalism,positive,professional,0,1,0
16,Holiday,aesthetic,negative,disliked aesthetic,1,0,0
16,Holiday,professionalism,negative,unprofessional,0,0,0
16,Holiday,aesthetic,negative,cluttered,0,0,0
16,Holiday,aesthetic,negative,boring,0,0,0
16,Holiday,clarity,positive,likes info,0,0,0
16,Holiday,clarity,positive,clear info,0,0,0
16,Holiday,clarity,positive,has purpose,0,0,0
16,Holiday,clarity,negative,disliked info,0,0,0
16,Holiday,clarity,negative,no purpose,0,0,0
16,Holiday,clarity,negative,not enough info,0,0,0
16,Holiday,clarity,negative,too much info,0,0,0
16,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,0
16,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
16,Car,aesthetic,positive,likes color,0,0,0
16,Car,clarity,positive,clear color,0,0,0
16,Car,aesthetic,negative,disliked color,0,0,0
16,Car,aesthetic,negative,not enough colors,0,0,0
16,Car,aesthetic,negative,too many colors,0,0,0
16,Car,aesthetic,positive,likes aesthetic,0,1,1
16,Car,clarity,positive,easy to read,0,0,0
16,Car,professionalism,positive,professional,0,0,0
16,Car,aesthetic,negative,disliked aesthetic,1,0,0
16,Car,professionalism,negative,unprofessional,0,0,0
16,Car,aesthetic,negative,cluttered,0,0,0
16,Car,aesthetic,negative,boring,0,0,0
16,Car,clarity,positive,likes info,0,0,0
16,Car,clarity,positive,clear info,0,0,0
16,Car,clarity,positive,has purpose,0,0,0
16,Car,clarity,negative,disliked info,0,0,0
16,Car,clarity,negative,no purpose,0,0,0
16,Car,clarity,negative,not enough info,0,0,0
16,Car,clarity,negative,too much info,0,0,0
16,Car,ignoreThis,ignoreThis,likes emphasis,0,0,0
16,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,1
16,Plant,aesthetic,positive,likes color,0,0,0
16,Plant,clarity,positive,clear color,0,0,0
16,Plant,aesthetic,negative,disliked color,0,0,0
16,Plant,aesthetic,negative,not enough colors,0,0,0
16,Plant,aesthetic,negative,too many colors,0,0,0
16,Plant,aesthetic,positive,likes aesthetic,0,0,0
16,Plant,clarity,positive,easy to read,0,0,0
16,Plant,professionalism,positive,professional,0,0,0
16,Plant,aesthetic,negative,disliked aesthetic,0,0,0
16,Plant,professionalism,negative,unprofessional,0,0,0
16,Plant,aesthetic,negative,cluttered,0,0,0
16,Plant,aesthetic,negative,boring,0,0,0
16,Plant,clarity,positive,likes info,0,0,0
16,Plant,clarity,positive,clear info,0,0,0
16,Plant,clarity,positive,has purpose,0,0,0
16,Plant,clarity,negative,disliked info,0,0,0
16,Plant,clarity,negative,no purpose,0,0,0
16,Plant,clarity,negative,not enough info,0,0,0
16,Plant,clarity,negative,too much info,0,0,0
16,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
16,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
17,Prison,aesthetic,positive,likes color,1,0,0
17,Prison,clarity,positive,clear color,0,0,0
17,Prison,aesthetic,negative,disliked color,0,0,0
17,Prison,aesthetic,negative,not enough colors,0,0,0
17,Prison,aesthetic,negative,too many colors,0,0,0
17,Prison,aesthetic,positive,likes aesthetic,0,0,0
17,Prison,clarity,positive,easy to read,0,0,0
17,Prison,professionalism,positive,professional,0,0,1
17,Prison,aesthetic,negative,disliked aesthetic,0,0,1
17,Prison,professionalism,negative,unprofessional,0,0,1
17,Prison,aesthetic,negative,cluttered,0,0,0
17,Prison,aesthetic,negative,boring,0,0,0
17,Prison,clarity,positive,likes info,1,1,1
17,Prison,clarity,positive,clear info,1,1,1
17,Prison,clarity,positive,has purpose,0,0,0
17,Prison,clarity,negative,disliked info,0,0,0
17,Prison,clarity,negative,no purpose,0,0,0
17,Prison,clarity,negative,not enough info,0,0,0
17,Prison,clarity,negative,too much info,0,0,0
17,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,0
17,Prison,ignoreThis,ignoreThis,disliked emphasis,0,0,1
17,News,aesthetic,positive,likes color,0,0,0
17,News,clarity,positive,clear color,0,0,0
17,News,aesthetic,negative,disliked color,1,0,0
17,News,aesthetic,negative,not enough colors,0,0,0
17,News,aesthetic,negative,too many colors,1,0,0
17,News,aesthetic,positive,likes aesthetic,0,0,0
17,News,clarity,positive,easy to read,0,0,0
17,News,professionalism,positive,professional,0,0,0
17,News,aesthetic,negative,disliked aesthetic,1,0,0
17,News,professionalism,negative,unprofessional,0,0,0
17,News,aesthetic,negative,cluttered,1,0,0
17,News,aesthetic,negative,boring,0,0,0
17,News,clarity,positive,likes info,0,0,1
17,News,clarity,positive,clear info,0,0,1
17,News,clarity,positive,has purpose,0,0,0
17,News,clarity,negative,disliked info,0,0,0
17,News,clarity,negative,no purpose,0,0,0
17,News,clarity,negative,not enough info,0,0,0
17,News,clarity,negative,too much info,0,0,0
17,News,ignoreThis,ignoreThis,likes emphasis,0,0,1
17,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
17,Tires,aesthetic,positive,likes color,0,0,0
17,Tires,clarity,positive,clear color,0,0,0
17,Tires,aesthetic,negative,disliked color,0,0,0
17,Tires,aesthetic,negative,not enough colors,0,0,0
17,Tires,aesthetic,negative,too many colors,0,0,0
17,Tires,aesthetic,positive,likes aesthetic,0,0,0
17,Tires,clarity,positive,easy to read,0,0,0
17,Tires,professionalism,positive,professional,0,0,0
17,Tires,aesthetic,negative,disliked aesthetic,1,0,0
17,Tires,professionalism,negative,unprofessional,0,0,0
17,Tires,aesthetic,negative,cluttered,1,0,0
17,Tires,aesthetic,negative,boring,0,0,0
17,Tires,clarity,positive,likes info,0,0,0
17,Tires,clarity,positive,clear info,0,0,0
17,Tires,clarity,positive,has purpose,0,0,0
17,Tires,clarity,negative,disliked info,1,0,0
17,Tires,clarity,negative,no purpose,0,0,0
17,Tires,clarity,negative,not enough info,0,0,0
17,Tires,clarity,negative,too much info,1,0,0
17,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,0
17,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,0
17,Holiday,aesthetic,positive,likes color,0,0,1
17,Holiday,clarity,positive,clear color,0,0,0
17,Holiday,aesthetic,negative,disliked color,0,0,0
17,Holiday,aesthetic,negative,not enough colors,0,0,0
17,Holiday,aesthetic,negative,too many colors,0,0,0
17,Holiday,aesthetic,positive,likes aesthetic,0,0,1
17,Holiday,clarity,positive,easy to read,0,0,1
17,Holiday,professionalism,positive,professional,0,0,0
17,Holiday,aesthetic,negative,disliked aesthetic,0,0,0
17,Holiday,professionalism,negative,unprofessional,0,0,0
17,Holiday,aesthetic,negative,cluttered,0,0,0
17,Holiday,aesthetic,negative,boring,0,0,0
17,Holiday,clarity,positive,likes info,0,0,1
17,Holiday,clarity,positive,clear info,0,0,1
17,Holiday,clarity,positive,has purpose,0,0,0
17,Holiday,clarity,negative,disliked info,0,0,0
17,Holiday,clarity,negative,no purpose,0,0,0
17,Holiday,clarity,negative,not enough info,0,0,0
17,Holiday,clarity,negative,too much info,0,0,0
17,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,0
17,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
17,Car,aesthetic,positive,likes color,0,0,1
17,Car,clarity,positive,clear color,0,0,0
17,Car,aesthetic,negative,disliked color,1,0,0
17,Car,aesthetic,negative,not enough colors,0,0,0
17,Car,aesthetic,negative,too many colors,0,0,0
17,Car,aesthetic,positive,likes aesthetic,0,1,1
17,Car,clarity,positive,easy to read,0,1,0
17,Car,professionalism,positive,professional,0,1,0
17,Car,aesthetic,negative,disliked aesthetic,0,0,0
17,Car,professionalism,negative,unprofessional,0,0,0
17,Car,aesthetic,negative,cluttered,0,0,0
17,Car,aesthetic,negative,boring,0,0,0
17,Car,clarity,positive,likes info,0,0,1
17,Car,clarity,positive,clear info,0,0,0
17,Car,clarity,positive,has purpose,0,0,0
17,Car,clarity,negative,disliked info,0,0,0
17,Car,clarity,negative,no purpose,0,0,0
17,Car,clarity,negative,not enough info,0,0,0
17,Car,clarity,negative,too much info,0,0,0
17,Car,ignoreThis,ignoreThis,likes emphasis,0,0,1
17,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,0
17,Plant,aesthetic,positive,likes color,0,0,0
17,Plant,clarity,positive,clear color,0,0,0
17,Plant,aesthetic,negative,disliked color,0,0,0
17,Plant,aesthetic,negative,not enough colors,0,0,0
17,Plant,aesthetic,negative,too many colors,0,0,0
17,Plant,aesthetic,positive,likes aesthetic,0,0,0
17,Plant,clarity,positive,easy to read,0,0,0
17,Plant,professionalism,positive,professional,0,0,0
17,Plant,aesthetic,negative,disliked aesthetic,0,0,0
17,Plant,professionalism,negative,unprofessional,0,0,0
17,Plant,aesthetic,negative,cluttered,0,0,0
17,Plant,aesthetic,negative,boring,0,0,0
17,Plant,clarity,positive,likes info,0,0,0
17,Plant,clarity,positive,clear info,0,0,0
17,Plant,clarity,positive,has purpose,0,0,0
17,Plant,clarity,negative,disliked info,0,0,0
17,Plant,clarity,negative,no purpose,0,0,0
17,Plant,clarity,negative,not enough info,0,0,0
17,Plant,clarity,negative,too much info,0,0,0
17,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
17,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,Prison,aesthetic,positive,likes color,0,0,0
18,Prison,clarity,positive,clear color,0,0,0
18,Prison,aesthetic,negative,disliked color,0,0,0
18,Prison,aesthetic,negative,not enough colors,0,0,0
18,Prison,aesthetic,negative,too many colors,0,0,0
18,Prison,aesthetic,positive,likes aesthetic,0,1,1
18,Prison,clarity,positive,easy to read,0,1,1
18,Prison,professionalism,positive,professional,0,1,1
18,Prison,aesthetic,negative,disliked aesthetic,1,1,1
18,Prison,professionalism,negative,unprofessional,0,1,1
18,Prison,aesthetic,negative,cluttered,0,0,0
18,Prison,aesthetic,negative,boring,0,0,0
18,Prison,clarity,positive,likes info,1,0,0
18,Prison,clarity,positive,clear info,1,0,0
18,Prison,clarity,positive,has purpose,0,0,0
18,Prison,clarity,negative,disliked info,0,0,0
18,Prison,clarity,negative,no purpose,0,0,0
18,Prison,clarity,negative,not enough info,0,0,0
18,Prison,clarity,negative,too much info,0,0,0
18,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,Prison,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,News,aesthetic,positive,likes color,0,0,0
18,News,clarity,positive,clear color,0,0,0
18,News,aesthetic,negative,disliked color,1,0,0
18,News,aesthetic,negative,not enough colors,0,0,0
18,News,aesthetic,negative,too many colors,1,0,0
18,News,aesthetic,positive,likes aesthetic,0,0,0
18,News,clarity,positive,easy to read,0,0,0
18,News,professionalism,positive,professional,1,0,0
18,News,aesthetic,negative,disliked aesthetic,1,0,0
18,News,professionalism,negative,unprofessional,1,0,0
18,News,aesthetic,negative,cluttered,1,0,0
18,News,aesthetic,negative,boring,0,0,0
18,News,clarity,positive,likes info,0,0,0
18,News,clarity,positive,clear info,0,0,0
18,News,clarity,positive,has purpose,0,0,0
18,News,clarity,negative,disliked info,1,0,0
18,News,clarity,negative,no purpose,0,0,0
18,News,clarity,negative,not enough info,0,0,0
18,News,clarity,negative,too much info,1,0,0
18,News,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,Tires,aesthetic,positive,likes color,0,0,0
18,Tires,clarity,positive,clear color,0,0,0
18,Tires,aesthetic,negative,disliked color,0,0,0
18,Tires,aesthetic,negative,not enough colors,0,0,0
18,Tires,aesthetic,negative,too many colors,0,0,0
18,Tires,aesthetic,positive,likes aesthetic,1,0,0
18,Tires,clarity,positive,easy to read,0,0,0
18,Tires,professionalism,positive,professional,1,0,0
18,Tires,aesthetic,negative,disliked aesthetic,1,0,0
18,Tires,professionalism,negative,unprofessional,0,0,0
18,Tires,aesthetic,negative,cluttered,0,0,0
18,Tires,aesthetic,negative,boring,0,0,0
18,Tires,clarity,positive,likes info,1,0,0
18,Tires,clarity,positive,clear info,0,0,0
18,Tires,clarity,positive,has purpose,0,0,0
18,Tires,clarity,negative,disliked info,0,0,0
18,Tires,clarity,negative,no purpose,0,0,0
18,Tires,clarity,negative,not enough info,0,0,0
18,Tires,clarity,negative,too much info,0,0,0
18,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,Holiday,aesthetic,positive,likes color,0,0,0
18,Holiday,clarity,positive,clear color,0,0,0
18,Holiday,aesthetic,negative,disliked color,0,0,0
18,Holiday,aesthetic,negative,not enough colors,0,0,0
18,Holiday,aesthetic,negative,too many colors,0,0,0
18,Holiday,aesthetic,positive,likes aesthetic,0,1,1
18,Holiday,clarity,positive,easy to read,0,1,1
18,Holiday,professionalism,positive,professional,1,1,1
18,Holiday,aesthetic,negative,disliked aesthetic,1,0,0
18,Holiday,professionalism,negative,unprofessional,1,0,0
18,Holiday,aesthetic,negative,cluttered,0,0,0
18,Holiday,aesthetic,negative,boring,0,0,0
18,Holiday,clarity,positive,likes info,1,0,0
18,Holiday,clarity,positive,clear info,0,0,0
18,Holiday,clarity,positive,has purpose,0,0,0
18,Holiday,clarity,negative,disliked info,0,0,0
18,Holiday,clarity,negative,no purpose,0,0,0
18,Holiday,clarity,negative,not enough info,0,0,0
18,Holiday,clarity,negative,too much info,0,0,0
18,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,Car,aesthetic,positive,likes color,0,0,0
18,Car,clarity,positive,clear color,0,0,0
18,Car,aesthetic,negative,disliked color,1,0,0
18,Car,aesthetic,negative,not enough colors,0,0,0
18,Car,aesthetic,negative,too many colors,1,0,0
18,Car,aesthetic,positive,likes aesthetic,0,1,1
18,Car,clarity,positive,easy to read,0,0,0
18,Car,professionalism,positive,professional,0,1,1
18,Car,aesthetic,negative,disliked aesthetic,1,0,0
18,Car,professionalism,negative,unprofessional,0,0,0
18,Car,aesthetic,negative,cluttered,0,0,0
18,Car,aesthetic,negative,boring,0,0,0
18,Car,clarity,positive,likes info,0,0,0
18,Car,clarity,positive,clear info,0,0,0
18,Car,clarity,positive,has purpose,0,0,0
18,Car,clarity,negative,disliked info,0,0,0
18,Car,clarity,negative,no purpose,0,0,0
18,Car,clarity,negative,not enough info,0,0,0
18,Car,clarity,negative,too much info,0,0,0
18,Car,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,0
18,Plant,aesthetic,positive,likes color,0,0,0
18,Plant,clarity,positive,clear color,0,0,0
18,Plant,aesthetic,negative,disliked color,0,0,0
18,Plant,aesthetic,negative,not enough colors,0,0,0
18,Plant,aesthetic,negative,too many colors,0,0,0
18,Plant,aesthetic,positive,likes aesthetic,0,0,0
18,Plant,clarity,positive,easy to read,0,0,0
18,Plant,professionalism,positive,professional,0,0,0
18,Plant,aesthetic,negative,disliked aesthetic,0,0,0
18,Plant,professionalism,negative,unprofessional,0,0,0
18,Plant,aesthetic,negative,cluttered,0,0,0
18,Plant,aesthetic,negative,boring,0,0,0
18,Plant,clarity,positive,likes info,0,0,0
18,Plant,clarity,positive,clear info,0,0,0
18,Plant,clarity,positive,has purpose,0,0,0
18,Plant,clarity,negative,disliked info,0,0,0
18,Plant,clarity,negative,no purpose,0,0,0
18,Plant,clarity,negative,not enough info,0,0,0
18,Plant,clarity,negative,too much info,0,0,0
18,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
18,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
19,Prison,aesthetic,positive,likes color,0,1,1
19,Prison,clarity,positive,clear color,0,0,0
19,Prison,aesthetic,negative,disliked color,1,0,0
19,Prison,aesthetic,negative,not enough colors,0,0,0
19,Prison,aesthetic,negative,too many colors,1,0,0
19,Prison,aesthetic,positive,likes aesthetic,0,0,0
19,Prison,clarity,positive,easy to read,0,0,0
19,Prison,professionalism,positive,professional,0,0,0
19,Prison,aesthetic,negative,disliked aesthetic,1,0,0
19,Prison,professionalism,negative,unprofessional,0,0,0
19,Prison,aesthetic,negative,cluttered,1,0,0
19,Prison,aesthetic,negative,boring,0,0,0
19,Prison,clarity,positive,likes info,0,0,0
19,Prison,clarity,positive,clear info,0,0,0
19,Prison,clarity,positive,has purpose,0,0,0
19,Prison,clarity,negative,disliked info,0,0,0
19,Prison,clarity,negative,no purpose,0,0,0
19,Prison,clarity,negative,not enough info,0,0,0
19,Prison,clarity,negative,too much info,0,0,0
19,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,0
