Helper,Subject,Topic,Category,Question,Cluttered,Decluttered,Focused
34Prison,34,Prison,INFORMATION,not enough info,0,0,0
34Prison,34,Prison,INFORMATION,too much info,0,0,0
34Prison,34,Prison,EMPHASIS,likes emphasis,0,0,0
34Prison,34,Prison,EMPHASIS,disliked emphasis,0,0,0
34News,34,News,COLOR,likes color,0,0,0
34News,34,News,COLOR,clear color,0,0,0
34News,34,News,COLOR,disliked color,0,0,0
34News,34,News,COLOR,not enough colors,0,0,0
34News,34,News,COLOR,too many colors,0,0,0
34News,34,News,AESTHETIC,likes aesthetic,0,0,0
34News,34,News,AESTHETIC,easy to read,0,0,0
34News,34,News,AESTHETIC,professional,0,0,0
34News,34,News,AESTHETIC,disliked aesthetic,0,0,0
34News,34,News,AESTHETIC,unprofessional,0,0,0
34News,34,News,AESTHETIC,cluttered,0,0,0
34News,34,News,AESTHETIC,boring,0,0,0
34News,34,News,INFORMATION,likes info,1,1,0
34News,34,News,INFORMATION,clear info,0,1,0
34News,34,News,INFORMATION,has purpose,0,0,0
34News,34,News,INFORMATION,disliked info,1,1,0
34News,34,News,INFORMATION,no purpose,0,1,0
34News,34,News,INFORMATION,not enough info,0,0,0
34News,34,News,INFORMATION,too much info,1,0,0
34News,34,News,EMPHASIS,likes emphasis,0,0,0
34News,34,News,EMPHASIS,disliked emphasis,0,0,0
34Tires,34,Tires,COLOR,likes color,0,0,0
34Tires,34,Tires,COLOR,clear color,0,0,0
34Tires,34,Tires,COLOR,disliked color,0,0,0
34Tires,34,Tires,COLOR,not enough colors,0,0,0
34Tires,34,Tires,COLOR,too many colors,0,0,0
34Tires,34,Tires,AESTHETIC,likes aesthetic,0,0,0
34Tires,34,Tires,AESTHETIC,easy to read,0,0,0
34Tires,34,Tires,AESTHETIC,professional,0,0,0
34Tires,34,Tires,AESTHETIC,disliked aesthetic,1,0,0
34Tires,34,Tires,AESTHETIC,unprofessional,0,0,0
34Tires,34,Tires,AESTHETIC,cluttered,1,0,0
34Tires,34,Tires,AESTHETIC,boring,0,0,0
34Tires,34,Tires,INFORMATION,likes info,1,0,0
34Tires,34,Tires,INFORMATION,clear info,0,0,0
34Tires,34,Tires,INFORMATION,has purpose,0,0,0
34Tires,34,Tires,INFORMATION,disliked info,0,1,0
34Tires,34,Tires,INFORMATION,no purpose,0,1,0
34Tires,34,Tires,INFORMATION,not enough info,0,0,0
34Tires,34,Tires,INFORMATION,too much info,0,0,0
34Tires,34,Tires,EMPHASIS,likes emphasis,0,0,0
34Tires,34,Tires,EMPHASIS,disliked emphasis,0,0,0
34Holiday,34,Holiday,COLOR,likes color,0,0,0
34Holiday,34,Holiday,COLOR,clear color,0,0,0
34Holiday,34,Holiday,COLOR,disliked color,1,0,0
34Holiday,34,Holiday,COLOR,not enough colors,0,0,0
34Holiday,34,Holiday,COLOR,too many colors,0,0,0
34Holiday,34,Holiday,AESTHETIC,likes aesthetic,0,0,0
34Holiday,34,Holiday,AESTHETIC,easy to read,0,0,0
34Holiday,34,Holiday,AESTHETIC,professional,1,0,0
34Holiday,34,Holiday,AESTHETIC,disliked aesthetic,1,0,0
34Holiday,34,Holiday,AESTHETIC,unprofessional,1,0,0
34Holiday,34,Holiday,AESTHETIC,cluttered,0,0,0
34Holiday,34,Holiday,AESTHETIC,boring,0,0,0
34Holiday,34,Holiday,INFORMATION,likes info,0,0,0
34Holiday,34,Holiday,INFORMATION,clear info,0,0,0
34Holiday,34,Holiday,INFORMATION,has purpose,0,0,0
34Holiday,34,Holiday,INFORMATION,disliked info,0,0,0
34Holiday,34,Holiday,INFORMATION,no purpose,0,0,0
34Holiday,34,Holiday,INFORMATION,not enough info,0,0,0
34Holiday,34,Holiday,INFORMATION,too much info,0,0,0
34Holiday,34,Holiday,EMPHASIS,likes emphasis,0,0,0
34Holiday,34,Holiday,EMPHASIS,disliked emphasis,0,0,0
34Car,34,Car,COLOR,likes color,0,0,0
34Car,34,Car,COLOR,clear color,0,0,0
34Car,34,Car,COLOR,disliked color,1,1,0
34Car,34,Car,COLOR,not enough colors,0,1,0
34Car,34,Car,COLOR,too many colors,0,0,0
34Car,34,Car,AESTHETIC,likes aesthetic,0,1,0
34Car,34,Car,AESTHETIC,easy to read,0,0,0
34Car,34,Car,AESTHETIC,professional,0,1,0
34Car,34,Car,AESTHETIC,disliked aesthetic,0,0,0
34Car,34,Car,AESTHETIC,unprofessional,0,0,0
34Car,34,Car,AESTHETIC,cluttered,0,0,0
34Car,34,Car,AESTHETIC,boring,0,0,0
34Car,34,Car,INFORMATION,likes info,0,0,0
34Car,34,Car,INFORMATION,clear info,0,0,0
34Car,34,Car,INFORMATION,has purpose,0,0,0
34Car,34,Car,INFORMATION,disliked info,1,0,0
34Car,34,Car,INFORMATION,no purpose,0,0,0
34Car,34,Car,INFORMATION,not enough info,1,0,0
34Car,34,Car,INFORMATION,too much info,0,0,0
34Car,34,Car,EMPHASIS,likes emphasis,0,0,0
34Car,34,Car,EMPHASIS,disliked emphasis,0,0,0
34Plant,34,Plant,COLOR,likes color,0,0,0
34Plant,34,Plant,COLOR,clear color,0,0,0
34Plant,34,Plant,COLOR,disliked color,0,0,0
34Plant,34,Plant,COLOR,not enough colors,0,0,0
34Plant,34,Plant,COLOR,too many colors,0,0,0
34Plant,34,Plant,AESTHETIC,likes aesthetic,0,0,0
34Plant,34,Plant,AESTHETIC,easy to read,0,0,0
34Plant,34,Plant,AESTHETIC,professional,0,0,0
34Plant,34,Plant,AESTHETIC,disliked aesthetic,0,0,0
34Plant,34,Plant,AESTHETIC,unprofessional,0,0,0
34Plant,34,Plant,AESTHETIC,cluttered,0,0,0
34Plant,34,Plant,AESTHETIC,boring,0,0,0
34Plant,34,Plant,INFORMATION,likes info,0,0,0
34Plant,34,Plant,INFORMATION,clear info,0,0,0
34Plant,34,Plant,INFORMATION,has purpose,0,0,0
34Plant,34,Plant,INFORMATION,disliked info,0,0,0
34Plant,34,Plant,INFORMATION,no purpose,0,0,0
34Plant,34,Plant,INFORMATION,not enough info,0,0,0
34Plant,34,Plant,INFORMATION,too much info,0,0,0
34Plant,34,Plant,EMPHASIS,likes emphasis,0,0,0
34Plant,34,Plant,EMPHASIS,disliked emphasis,0,0,0
